id,Item,EmpName,Storage & Organization
1377,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Sally Matthias,Bookcases
1378,Newell 307,Ken Heidel,Pens & Art Supplies
1379,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Mike Kennedy,Office Machines
1380,Canon MP41DH Printing Calculator,Charles Sheldon,Office Machines
1381,"Tennsco Lockers, Gray",Charles Sheldon,Storage & Organization
1382,Accessory4,Charles Sheldon,Telephones and Communication
1383,"Array� Parchment Paper, Assorted Colors",Mike Kennedy,Paper
1384,Tensor Computer Mounted Lamp,Matt Abelman,Office Furnishings
1385,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Sally Matthias,Office Machines
1386,Xerox 1997,Sally Matthias,Paper
1387,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Brad Norvell,Computer Peripherals
1388,Xerox Blank Computer Paper,Brad Norvell,Paper
1389,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Art Ferguson,Office Furnishings
1390,Holmes Odor Grabber,Art Ferguson,Appliances
1391,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Art Ferguson,Appliances
1392,Avery Hi-Liter� Smear-Safe Highlighters,Art Ferguson,Pens & Art Supplies
1393,Avanti 4.4 Cu. Ft. Refrigerator,Brian Derr,Appliances
1394,Bush Mission Pointe Library,Brian Derr,Bookcases
1395,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Brian Derr,Paper
1396,Revere Boxed Rubber Bands by Revere,Brian Derr,Rubber Bands
1397,"Sauder Forest Hills Library, Woodland Oak Finish",Roland Black,Bookcases
1398,Talkabout T8367,Roland Black,Telephones and Communication
1399,Avery 506,Matt Abelman,Labels
1400,Chromcraft Bull-Nose Wood 48" x 96" Rectangular Conference Tables,Matt Abelman,Tables
1401,"Iris� 3-Drawer Stacking Bin, Black",Roland Black,Storage & Organization
1402,Bagged Rubber Bands,Mike Kennedy,Rubber Bands
1403,V 3600 Series,Dana Kaydos,Telephones and Communication
1404,Avery 506,Darren Koutras,Labels
1405,"Global Leather & Oak Executive Chair, Burgundy",Charles Sheldon,Chairs & Chairmats
1406,Hon Every-Day� Chair Series Swivel Task Chairs,Steve Carroll,Chairs & Chairmats
1407,Artistic Insta-Plaque,Steve Carroll,Office Furnishings
1408,Poly Designer Cover & Back,Sean Wendt,Binders and Binder Accessories
1409,Verbatim DVD-R 4.7GB authoring disc,Sarah Jordon,Computer Peripherals
1410,Hewlett-Packard 2600DN Business Color Inkjet Printer,Sarah Jordon,Office Machines
1411,Carina 42"Hx23 3/4"W Media Storage Unit,Sarah Jordon,Storage & Organization
1412,Martin-Yale Premier Letter Opener,Neil Ducich,"Scissors, Rulers and Trimmers"
1413,Aluminum Document Frame,Sarah Jordon,Office Furnishings
1414,Belkin F9M820V08 8 Outlet Surge,Michael Granlund,Appliances
1415,Holmes HEPA Air Purifier,Michael Granlund,Appliances
1416,Avery 520,Michael Granlund,Labels
1417,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Sean Wendt,Computer Peripherals
1418,Xerox 1906,Theone Pippenger,Paper
1419,Speediset Carbonless Redi-Letter� 7" x 8 1/2",Michael Granlund,Paper
1420,"Dixon My First Ticonderoga Pencil, #2",Michael Granlund,Pens & Art Supplies
1421,3285,Art Ferguson,Telephones and Communication
1422,"Eureka Sanitaire � Multi-Pro Heavy-Duty Upright, Disposable Bags",Roland Black,Appliances
1423,Hoover� Commercial Lightweight Upright Vacuum,Roland Black,Appliances
1424,Avery Legal 4-Ring Binder,Roland Black,Binders and Binder Accessories
1425,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Art Ferguson,Computer Peripherals
1426,DAX Solid Wood Frames,Sean Wendt,Office Furnishings
1427,Newell 310,Mike Kennedy,Pens & Art Supplies
1428,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Matt Abelman,Chairs & Chairmats
1429,BASF Silver 74 Minute CD-R,Sally Matthias,Computer Peripherals
1430,Newell 307,Steve Carroll,Pens & Art Supplies
1431,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Matt Abelman,Chairs & Chairmats
1432,Avery 51,Matt Abelman,Labels
1433,Rediform S.O.S. Phone Message Books,Matt Abelman,Paper
1434,GBC DocuBind 200 Manual Binding Machine,John Castell,Binders and Binder Accessories
1435,Xerox 227,Neil Ducich,Paper
1436,Peel-Off� China Markers,Neil Ducich,Pens & Art Supplies
1437,Presstex Flexible Ring Binders,Parhena Norris,Binders and Binder Accessories
1438,Model L Table or Wall-Mount Pencil Sharpener,Mike Kennedy,Pens & Art Supplies
1439,Staples Colored Bar Computer Paper,Mike Kennedy,Paper
1440,Multimedia Mailers,Sean Wendt,Envelopes
1441,Okidata ML320 Series Turbo Dot Matrix Printers,Matt Abelman,Office Machines
1442,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Roland Black,Office Machines
1443,Binder Posts,Ken Heidel,Binders and Binder Accessories
1444,Epson DFX5000+ Dot Matrix Printer,Ken Heidel,Office Machines
1445,i470,Ken Heidel,Telephones and Communication
1446,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Sarah Jordon,Envelopes
1447,"Dixon My First Ticonderoga Pencil, #2",Sarah Jordon,Pens & Art Supplies
1448,Deflect-O� Glasstique� Clear Desk Accessories,John Castell,Office Furnishings
1449,Xerox 197,John Castell,Paper
1450,Acme� Box Cutter Scissors,Bart Watters,"Scissors, Rulers and Trimmers"
1451,"Boston School Pro Electric Pencil Sharpener, 1670",Sean Wendt,Pens & Art Supplies
1452,"Master Giant Foot� Doorstop, Safety Yellow",Mary O'Rourke,Office Furnishings
1453,Multicolor Computer Printout Paper,Mary O'Rourke,Paper
1454,"Memorex 80 Minute CD-R Spindle, 100/Pack",Nathan Cano,Computer Peripherals
1455,DAX Wood Document Frame.,Matt Abelman,Office Furnishings
1456,US Robotics 56K V.92 External Faxmodem,Michael Granlund,Computer Peripherals
1457,Newell 340,Neil Ducich,Pens & Art Supplies
1458,Space Solutions Commercial Steel Shelving,Neil Ducich,Storage & Organization
1459,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Ken Heidel,Paper
1460,Xerox 1923,Dana Kaydos,Paper
1461,Fiskars� Softgrip Scissors,Steve Carroll,"Scissors, Rulers and Trimmers"
1462,US Robotics 56K V.92 External Faxmodem,Chad Sievert,Computer Peripherals
1463,Wausau Papers Astrobrights� Colored Envelopes,Chad Sievert,Envelopes
1464,Avery 478,John Castell,Labels
1465,Avery 51,Mark Cousins,Labels
1466,"Global High-Back Leather Tilter, Burgundy",Hunter Lopez,Chairs & Chairmats
1467,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�",Nathan Mautz,Paper
1468,Xerox 1896,Shaun Weien,Paper
1469,Stockwell Push Pins,Nathan Mautz,Rubber Bands
1470,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Theone Pippenger,Computer Peripherals
1471,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Nathan Cano,Paper
1472,Acme� 8" Straight Scissors,Bart Watters,"Scissors, Rulers and Trimmers"
1473,Xerox 1885,Matt Abelman,Paper
1474,Panasonic KX-P1150 Dot Matrix Printer,Matt Abelman,Office Machines
1475,"Metal Folding Chairs, Beige, 4/Carton",Matt Abelman,Chairs & Chairmats
1476,"Fellowes Personal Hanging Folder Files, Navy",Matt Abelman,Storage & Organization
1477,Xerox 1920,Scott Williamson,Paper
1478,Xerox 227,Scott Williamson,Paper
1479,Newell 315,Nathan Cano,Pens & Art Supplies
1480,"Maxell Pro 80 Minute CD-R, 10/Pack",Sean Wendt,Computer Peripherals
1481,StarTAC Analog,Sean Wendt,Telephones and Communication
1482,Avery 506,Hunter Lopez,Labels
1483,Xerox 220,Mike Kennedy,Paper
1484,Avery Durable Binders,Mike Kennedy,Binders and Binder Accessories
1485,"Hoover Replacement Belts For Soft Guard� & Commercial Ltweight Upright Vacs, 2/Pk",Mark Cousins,Appliances
1486,T28 WORLD,Mark Cousins,Telephones and Communication
1487,Accessory6,Roland Black,Telephones and Communication
1488,Avery Poly Binder Pockets,Bart Watters,Binders and Binder Accessories
1489,Hon 94000 Series Round Tables,Matt Abelman,Tables
1490,Xerox 1932,Parhena Norris,Paper
1491,232,Parhena Norris,Telephones and Communication
1492,Executive Impressions 14" Two-Color Numerals Wall Clock,Mike Kennedy,Office Furnishings
1493,Colored Push Pins,Mike Kennedy,Rubber Bands
1494,Howard Miller 16" Diameter Gallery Wall Clock,Mike Kennedy,Office Furnishings
1495,Wilson Jones� Four-Pocket Poly Binders,Mike Kennedy,Binders and Binder Accessories
1496,Southworth 25% Cotton Premium Laser Paper and Envelopes,Theone Pippenger,Paper
1497,KI Conference Tables,Theone Pippenger,Tables
1498,Accessory24,Sally Matthias,Telephones and Communication
1499,"Global High-Back Leather Tilter, Burgundy",Dana Kaydos,Chairs & Chairmats
1500,Xerox 224,Dana Kaydos,Paper
1501,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Dana Kaydos,Tables
1502,"Deflect-o SuperTray� Unbreakable Stackable Tray, Letter, Black",Dana Kaydos,Office Furnishings
1503,Carina 42"Hx23 3/4"W Media Storage Unit,Dana Kaydos,Storage & Organization
1504,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Sean Wendt,Storage & Organization
1505,T28 WORLD,Nathan Mautz,Telephones and Communication
1506,Howard Miller 12-3/4 Diameter Accuwave DS � Wall Clock,Aaron Smayling,Office Furnishings
1507,Xerox 213,Aaron Smayling,Paper
1508,Newell 321,Aaron Smayling,Pens & Art Supplies
1509,Newell 351,Aaron Smayling,Pens & Art Supplies
1510,"OIC Colored Binder Clips, Assorted Sizes",Aaron Smayling,Rubber Bands
1511,Canon imageCLASS 2200 Advanced Copier,Parhena Norris,Copiers and Fax
1512,"Fellowes Basic 104-Key Keyboard, Platinum",Charles Sheldon,Computer Peripherals
1513,Logitech Internet Navigator Keyboard,Charles Sheldon,Computer Peripherals
1514,Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock,Charles Sheldon,Office Furnishings
1515,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Mark Cousins,Chairs & Chairmats
1516,Xerox 1881,Shaun Weien,Paper
1517,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Mary O'Rourke,Office Furnishings
1518,Hon Comfortask� Task/Swivel Chairs,Mark Cousins,Chairs & Chairmats
1519,Staples Standard Envelopes,Brad Norvell,Envelopes
1520,Bretford CR4500 Series Slim Rectangular Table,Brad Norvell,Tables
1521,Cardinal Holdit Business Card Pockets,Parhena Norris,Binders and Binder Accessories
1522,"Master Giant Foot� Doorstop, Safety Yellow",Parhena Norris,Office Furnishings
1523,Stockwell Push Pins,Parhena Norris,Rubber Bands
1524,DIXON Oriole� Pencils,Chad Sievert,Pens & Art Supplies
1525,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Chad Sievert,"Scissors, Rulers and Trimmers"
1526,Avanti 1.7 Cu. Ft. Refrigerator,Brian Derr,Appliances
1527,252,Neil Ducich,Telephones and Communication
1528,Executive Impressions 13-1/2" Indoor/Outdoor Wall Clock,Sarah Jordon,Office Furnishings
1529,Lexmark Z25 Color Inkjet Printer,Theone Pippenger,Office Machines
1530,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Theone Pippenger,Paper
1531,Eldon Wave Desk Accessories,Theone Pippenger,Office Furnishings
1532,Bevis 36 x 72 Conference Tables,Theone Pippenger,Tables
1533,GBC DocuBind TL300 Electric Binding System,Mike Kennedy,Binders and Binder Accessories
1534,Gyration Ultra Cordless Optical Suite,Mike Kennedy,Computer Peripherals
1535,XtraLife� ClearVue� Slant-D� Ring Binders by Cardinal,Michael Granlund,Binders and Binder Accessories
1536,DPC 650 Piper,Michael Granlund,Telephones and Communication
1537,Aluminum Document Frame,Dana Kaydos,Office Furnishings
1538,Xerox 1940,Dana Kaydos,Paper
1539,Staples #10 Colored Envelopes,Nathan Mautz,Envelopes
1540,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Ken Heidel,Computer Peripherals
1541,Artistic Insta-Plaque,Art Ferguson,Office Furnishings
1542,Wilson Jones Impact Binders,Roland Black,Binders and Binder Accessories
1543,Cardinal Poly Pocket Divider Pockets for Ring Binders,Steve Carroll,Binders and Binder Accessories
1544,Accessory35,Steve Carroll,Telephones and Communication
1545,"GBC Twin Loop� Wire Binding Elements, 9/16"" Spine, Black",Nathan Mautz,Binders and Binder Accessories
1546,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Matt Abelman,Chairs & Chairmats
1547,CF 888,Bart Watters,Telephones and Communication
1548,Xerox 214,Nathan Cano,Paper
1549,Avery Heavy-Duty EZD � Binder With Locking Rings,Shaun Weien,Binders and Binder Accessories
1550,"IBM Active Response Keyboard, Black",Shaun Weien,Computer Peripherals
1551,M70,Shaun Weien,Telephones and Communication
1552,#10- 4 1/8" x 9 1/2" Recycled Envelopes,Brad Norvell,Envelopes
1553,Okidata ML184 Turbo Dot Matrix Printers,Bart Watters,Office Machines
1554,"Sauder Forest Hills Library, Woodland Oak Finish",Theone Pippenger,Bookcases
1555,Colored Push Pins,Theone Pippenger,Rubber Bands
1556,Riverside Furniture Stanwyck Manor Table Series,Art Ferguson,Tables
1557,"Peel & Seel� Recycled Catalog Envelopes, Brown",Art Ferguson,Envelopes
1558,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Dennis Bolton,Appliances
1559,"Companion Letter/Legal File, Black",Mary O'Rourke,Storage & Organization
1560,#10- 4 1/8" x 9 1/2" Recycled Envelopes,Joel Jenkins,Envelopes
1561,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Meg O'Connel,Appliances
1562,Belkin 8 Outlet Surge Protector,Hallie Redmond,Appliances
1563,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Liz Thompson,Binders and Binder Accessories
1564,Microsoft Internet Keyboard,Robert Waldorf,Computer Peripherals
1565,Tennsco Double-Tier Lockers,Robert Waldorf,Storage & Organization
1566,Epson C82 Color Inkjet Printer,Helen Andreada,Office Machines
1567,Xerox 212,Julia Dunbar,Paper
1568,Eldon Cleatmat Plus� Chair Mats for High Pile Carpets,Christine Sundaresam,Office Furnishings
1569,Bevis Rectangular Conference Tables,Christine Sundaresam,Tables
1570,Xerox 213,Bruce Stewart,Paper
1571,Binding Machine Supplies,Julia Dunbar,Binders and Binder Accessories
1572,BPI Conference Tables,Julia Dunbar,Tables
1573,8290,Julia Dunbar,Telephones and Communication
1574,Seth Thomas 12" Clock w/ Goldtone Case,Guy Thornton,Office Furnishings
1575,"Hon Metal Bookcases, Black",Helen Andreada,Bookcases
1576,Brown Kraft Recycled Envelopes,Mary Zewe,Envelopes
1577,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Meg O'Connel,Bookcases
1578,"DAX Cubicle Frames, 8-1/2 x 11",Meg O'Connel,Office Furnishings
1579,"Advantus Push Pins, Aluminum Head",Meg O'Connel,Rubber Bands
1580,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Meg O'Connel,Binders and Binder Accessories
1581,Xerox 213,Meg O'Connel,Paper
1582,Nu-Dell Executive Frame,Ken Lonsdale,Office Furnishings
1583,GBC Linen Binding Covers,Ken Lonsdale,Binders and Binder Accessories
1584,Avery� Durable Slant Ring Binders With Label Holder,Christine Sundaresam,Binders and Binder Accessories
1585,Seth Thomas 12" Clock w/ Goldtone Case,Maria Bertelson,Office Furnishings
1586,"Micro Innovations Micro 3000 Keyboard, Black",Ken Lonsdale,Computer Peripherals
1587,Surelock� Post Binders,Bruce Stewart,Binders and Binder Accessories
1588,"Fellowes Basic 104-Key Keyboard, Platinum",Maria Bertelson,Computer Peripherals
1589,Xerox 212,Maria Bertelson,Paper
1590,"Binney & Smith inkTank� Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Maria Bertelson,Pens & Art Supplies
1591,Fiskars� Softgrip Scissors,Maria Bertelson,"Scissors, Rulers and Trimmers"
1592,Project Tote Personal File,Maria Bertelson,Storage & Organization
1593,Recycled Premium Regency Composition Covers,Meg O'Connel,Binders and Binder Accessories
1594,Ibico Laser Imprintable Binding System Covers,Maria Bertelson,Binders and Binder Accessories
1595,Avanti 1.7 Cu. Ft. Refrigerator,Helen Andreada,Appliances
1596,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Helen Andreada,Paper
1597,Xerox 1893,Helen Andreada,Paper
1598,Nu-Dell Executive Frame,Brian Thompson,Office Furnishings
1599,Fellowes 17-key keypad for PS/2 interface,Hallie Redmond,Computer Peripherals
1600,Deflect-o Glass Clear Studded Chair Mats,Hallie Redmond,Office Furnishings
1601,Fellowes Staxonsteel� Drawer Files,Hallie Redmond,Storage & Organization
1602,"Brites Rubber Bands, 1 1/2 oz. Box",Liz Thompson,Rubber Bands
1603,Howard Miller 12-3/4 Diameter Accuwave DS � Wall Clock,Jason Gross,Office Furnishings
1604,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Jason Gross,Pens & Art Supplies
1605,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Christine Sundaresam,Computer Peripherals
1606,Avery Round Ring Poly Binders,Christine Sundaresam,Binders and Binder Accessories
1607,GBC Imprintable Covers,Christine Sundaresam,Binders and Binder Accessories
1608,"Wirebound Service Call Books, 5 1/2"" x 4""",Katrina Bavinger,Paper
1609,Epson DFX5000+ Dot Matrix Printer,Hallie Redmond,Office Machines
1610,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,Maria Bertelson,Chairs & Chairmats
1611,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Maria Bertelson,Office Machines
1612,8890,Katrina Bavinger,Telephones and Communication
1613,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Christine Sundaresam,Storage & Organization
1614,Gyration Ultra Cordless Optical Suite,Bruce Stewart,Computer Peripherals
1615,Targus USB Numeric Keypad,Bruce Stewart,Computer Peripherals
1616,Avery 491,Bruce Stewart,Labels
1617,SANFORD Major Accent� Highlighters,Maria Bertelson,Pens & Art Supplies
1618,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Mary Zewe,Office Machines
1619,Xerox 1893,Mary Zewe,Paper
1620,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Ivan Gibson,Computer Peripherals
1621,Riverleaf Stik-Withit� Designer Note Cubes�,Ivan Gibson,Paper
1622,Micro Innovations Media Access Pro Keyboard,Ken Lonsdale,Computer Peripherals
1623,KF 788,Ken Lonsdale,Telephones and Communication
1624,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Doug Bickford,Chairs & Chairmats
1625,GBC VeloBinder Strips,Liz Thompson,Binders and Binder Accessories
1626,"Conquest� 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Maria Bertelson,Appliances
